Rank,Username,Score,Gold,Legendary cards,NFT,PIXEL,USD (ref.),userId
1352,7802823206,119400.0,119400,0,-,-,-,7802823206
1353,Nishanth_Velu,118916.0,84940,4,-,-,-,939085741
1354,LeonidNikoshin,118860.0,84900,4,-,-,-,984398233
1355,166487827,118830.0,118830,0,-,-,-,166487827
1356,Hiroshi556677,118500.0,118500,0,-,-,-,6522316217
1357,Slava_odessa,118320.0,118320,0,-,-,-,437229378
1358,Watkis,118209.0,118209,0,-,-,-,960019291
1359,ferrettoalbe,118111.0,84365,4,-,-,-,355234065
1360,Vitnick,117800.0,117800,0,-,-,-,727844376
1361,brainqdead,117469.00000000001,106790,0,1.1,-,-,372055503
1362,BiglianiTom,117040.3,90031,3,-,-,-,1834953983
1363,divoidedsoul,116380.8,26940,26,1.2,-,-,38864449
1364,I3eRik,116102.0,82930,4,-,-,-,1458365326
1365,luisgerardopetit,116043.4,105494,1,-,-,-,982681655
1366,aanaastasia,115962.0,105420,1,-,-,-,381475535
1367,aa0lxs113,115810.0,115810,0,-,-,-,199588419
1368,5471295150,115319.1,88707,3,-,-,-,5471295150
1369,tlongg26,114730.0,104300,1,-,-,-,5324101221
1370,Jon66ru,114596.0,114596,0,-,-,-,651624442
1371,Mauisuppaman,113740.0,103400,1,-,-,-,615258406
1372,stmnkv,113516.0,87320,3,-,-,-,253325877
1373,2049026015,113400.0,42000,17,-,-,-,2049026015
1374,asairima,113198.8,102908,1,-,-,-,139111001
1375,Dizelist228,112777.2,93981,2,-,-,-,1067287292
1376,user370232,112720.0,112720,0,-,-,-,7286184225
1377,Ufx_1480,112489.0,112489,0,-,-,-,426187266
1378,Gunbluster,112320.0,93600,2,-,-,-,2010186841
1379,Cvic0003,112240.0,112240,0,-,-,-,996442508
1380,Amiksor,112200.0,66000,7,-,-,-,689232279
1381,1532347924,112000.0,112000,0,-,-,-,1532347924
1382,PeteSchweddy,112000.0,112000,0,-,-,-,412448631
1383,keMojya,111881.0,101710,1,-,-,-,1791206078
1384,7895401554,111650.0,111650,0,-,-,-,7895401554
1385,7490485673,111648.0,93040,2,-,-,-,7490485673
1386,fimaton,111600.0,111600,0,-,-,-,7763630618
1387,blank4z,111550.0,111550,0,-,-,-,1867400418
1388,Piseth_168,110670.0,110670,0,-,-,-,458914255
1389,binhnbt,110664.0,92220,2,-,-,-,1745365450
1390,Egor_psy,110520.0,92100,2,-,-,-,928971254
1391,7938441278,110400.0,92000,2,-,-,-,7938441278
1392,bullrunner8,110230.0,110230,0,-,-,-,2054682340
1393,SEGA_763,110080.0,110080,0,-,-,-,979798470
1394,ihorkhyzhniak,109972.5,99975,1,-,-,-,391242014
1395,466143269,109642.0,109642,0,-,-,-,466143269
1396,Krypt0Kenzie,109186.0,99260,1,-,-,-,6247944177
1397,paracelsus1108,109120.0,109120,0,-,-,-,6690168878
1398,6869800839,109098.0,99180,1,-,-,-,6869800839
1399,AlekssMag,109035.0,72690,5,-,-,-,398510375
1400,Mcfly657,108738.0,77670,4,-,-,-,622067916
1401,7394065702,108560.0,108560,0,-,-,-,7394065702
1402,7935630360,108560.0,108560,0,-,-,-,7935630360
1403,Andrey_199507,108500.0,108500,0,-,-,-,1695255828
1404,Question92,108270.0,90225,2,-,-,-,438312421
1405,Blitzy67,108240.0,108240,0,-,-,-,6239057452
1406,Vhon1995,108149.8,89380,1,1.1,-,-,6709376525
1407,6620585972,108095.9,98269,1,-,-,-,6620585972
1408,Plek2004,107900.0,83000,3,-,-,-,607409393
1409,1451585161,107793.0,37170,19,-,-,-,1451585161
1410,Paul0116,107588.8,97808,1,-,-,-,1006693509
1411,561013240,107384.0,34640,21,-,-,-,561013240
1412,kamaz0th0d0v,107120.0,107120,0,-,-,-,7244560416
1413,7778191239,107000.0,107000,0,-,-,-,7778191239
1414,IK0nstantinI,106590.0,96900,1,-,-,-,34623039
1415,Anjin_0,106430.0,106430,0,-,-,-,6088383024
1416,Ivannevanechka,106386.0,75990,4,-,-,-,7408595150
1417,besokmati,106280.4,88567,2,-,-,-,835274189
1418,Taba4eg,106262.0,81740,3,-,-,-,834156613
1419,felluk6666,106260.0,96600,1,-,-,-,1177729202
1420,RomanovSergey2517,105750.0,105750,0,-,-,-,1966518899
1421,7019396714,105609.9,96009,1,-,-,-,7019396714
1422,1337008969,105525.0,42210,15,-,-,-,1337008969
1423,enjoyabol,105468.0,95880,1,-,-,-,467172216
1424,inntsurkan,105440.0,105440,0,-,-,-,729260860
1425,Mysyas_house,105400.0,105400,0,-,-,-,344358595
1426,ArinaK03,105105.00000000001,95550,0,1.1,-,-,6833078755
1427,OChigare,104990.0,104990,0,-,-,-,1914941388
1428,E_m_m_a_k,104576.0,104576,0,-,-,-,1152382461
1429,Vladislav_43,104340.0,86950,2,-,-,-,308120399
1430,Sabotage_zx,104000.0,104000,0,-,-,-,273660730
1431,La_Dame_de_Monsoreau,103980.0,103980,0,-,-,-,1472759993
1432,5827057909,103908.0,37110,18,-,-,-,5827057909
1433,Gennadiy_Kurmanenko,103668.0,86390,2,-,-,-,5374130464
1434,Frank_Faceworld,103600.0,103600,0,-,-,-,1216939079
1435,6389197434,103488.0,73920,4,-,-,-,6389197434
1436,SebastianPapis,103400.0,94000,1,-,-,-,6286544122
1437,7266784155,103280.0,103280,0,-,-,-,7266784155
1438,Airtexx,103224.0,93840,1,-,-,-,1002612407
1439,dicanho,103036.7,79259,3,-,-,-,485933332
1440,cjprix,102660.0,102660,0,-,-,-,1736969442
1441,Lunamoonfang1968,102600.0,68400,5,-,-,-,6347154615
1442,BadimN,102510.0,60300,7,-,-,-,5120638660
1443,AlisaAlias,102300.0,102300,0,-,-,-,586445202
1444,sat_tan11,102300.0,93000,1,-,-,-,1682937883
1445,pulemetchik4,102000.0,102000,0,-,-,-,820946765
1446,GinebraMordo,101871.0,92610,1,-,-,-,7690665393
1447,Lewroni,101858.9,92599,1,-,-,-,441978206
1448,Alliluy_69,101710.0,101710,0,-,-,-,393891728
1449,tihogen,101200.0,92000,1,-,-,-,1295346441
1450,1606247586,101066.0,72190,4,-,-,-,1606247586
1451,7318646263,101035.0,101035,0,-,-,-,7318646263
1452,1467288928,100912.0,63070,6,-,-,-,1467288928
1453,7245831822,100872.0,84060,2,-,-,-,7245831822
1454,o_belyakov,100859.2,63037,6,-,-,-,73181930
1455,1373441842,100800.0,42000,14,-,-,-,1373441842
1456,lenaard,100573.0,91430,1,-,-,-,1894790286
1457,38243414,100530.0,67020,5,-,-,-,38243414
1458,m1shGunEZ,100100.0,100100,0,-,-,-,906143281
1459,aa_panin,100000.0,100000,0,-,-,-,856370061
1460,Ptero77,99844.8,75640,2,1.1,-,-,233627833
1461,oktopusov,99770.0,90700,1,-,-,-,1998742355
1462,Piseth556678,99440.0,99440,0,-,-,-,6030600898
1463,dksetikon,99110.0,99110,0,-,-,-,6025653052
1464,Dohickey,98520.0,98520,0,-,-,-,2135303637
1465,ZORGJC,98400.0,82000,2,-,-,-,724269928
1466,roberto98765,98300.0,98300,0,-,-,-,6291339742
1467,7057460780,98280.0,98280,0,-,-,-,7057460780
1468,Carlo_Mati,98098.0,89180,1,-,-,-,153154885
1469,Eka_118,98021.0,89110,1,-,-,-,7123758306
1470,1161388861,98000.0,98000,0,-,-,-,1161388861
1471,AleksandrDubovenko,97825.0,75250,3,-,-,-,1132080101
1472,Murkoteno4ek,97798.8,88908,1,-,-,-,220045794
1473,crbdt,97548.0,88680,1,-,-,-,1002796222
1474,Atamsik,97332.0,81110,2,-,-,-,482408283
1475,andreyytk,97230.0,97230,0,-,-,-,94721605
1476,startojt,96877.0,88070,1,-,-,-,6351755785
1477,Serg68Tambov,96800.0,88000,1,-,-,-,1181186872
1478,Vadim_Ilyasov,96800.0,88000,1,-,-,-,1313655838
1479,6656657766,96600.0,42000,13,-,-,-,6656657766
1480,1420352258,96600.0,42000,13,-,-,-,1420352258
1481,Nsky2525,96500.0,96500,0,-,-,-,495357066
1482,Ckjhayz,95700.0,33000,19,-,-,-,5896234261
1483,YariloYaroslav,95550.0,95550,0,-,-,-,1573367502
1484,Zhegulin1984,95469.0,86790,1,-,-,-,232422900
1485,fidayin,95200.0,56000,7,-,-,-,1349470704
1486,bewithsun,95162.0,95162,0,-,-,-,522540014
1487,VMordo,94880.0,94880,0,-,-,-,5095079250
1488,Taishin32,94680.0,94680,0,-,-,-,816756665
1489,alex_pump_it,94294.20000000001,65940,3,1.1,-,-,7225324908
1490,7142379616,94107.0,94107,0,-,-,-,7142379616
1491,GriLuyd,93958.7,85417,1,-,-,-,552573862
1492,kassyan27,93730.0,72100,3,-,-,-,817981577
1493,8273320507,93051.0,44310,11,-,-,-,8273320507
1494,8043418830,93000.0,93000,0,-,-,-,8043418830
1495,ZhannaMona,93000.0,93000,0,-,-,-,864109372
1496,SKserge,92990.0,92990,0,-,-,-,1442295192
1497,SanyaViKinG87,92950.0,71500,3,-,-,-,1119671151
1498,labus1971,92752.0,84320,1,-,-,-,210899063
1499,NAWAYTESYNEB,92400.0,84000,1,-,-,-,1116761151
1500,Jenya1101,92280.0,92280,0,-,-,-,498875185
1501,CamHui,92250.0,92250,0,-,-,-,6209876296
1502,Cosmo_Imo,91770.0,91770,0,-,-,-,5732869682
1503,AlekseyKachur,91762.0,83420,1,-,-,-,1280768567
1504,1411015285,91728.0,70560,3,-,-,-,1411015285
1505,lonce1ot,91700.0,91700,0,-,-,-,364164073
1506,6159408544,91212.0,91212,0,-,-,-,6159408544
1507,zinovkina_vera,91000.0,70000,3,-,-,-,436558868
1508,HashemsAtelier,90680.0,90680,0,-,-,-,5416905200
1509,mrSw1ft,90640.0,90640,0,-,-,-,517065339
1510,Zik0019,90540.0,90540,0,-,-,-,1520156773
1511,burritopau,90420.0,75350,2,-,-,-,341704142
1512,hoolybullywear,90300.0,75250,2,-,-,-,85888375
1513,Krisstalik2334,90000.0,90000,0,-,-,-,5861428096
1514,Begemotik579,89936.0,81760,1,-,-,-,5107657090
1515,OlgaKhoreva,89645.0,89645,0,-,-,-,902687393
1516,7534410584,89620.0,89620,0,-,-,-,7534410584
1517,5517050721,89617.0,81470,1,-,-,-,5517050721
1518,Jhoed03,89380.0,89380,0,-,-,-,5559099537
1519,1221793038,89016.0,74180,2,-,-,-,1221793038
1520,KENG_KENG15,88920.0,88920,0,-,-,-,2023210690
1521,Salamacha7389,88881.0,68370,3,-,-,-,5062335520
1522,cetyhb2000,88800.0,88800,0,-,-,-,6957449191
1523,loftsssr,88451.0,80410,1,-,-,-,1451877793
1524,Momosaidmomo,88353.0,88353,0,-,-,-,606215844
1525,Rayrain321,88150.0,88150,0,-,-,-,7365534455
1526,Maijjin,88070.0,88070,0,-,-,-,1395281478
1527,Galaktion0ff,88000.0,88000,0,-,-,-,6371972796
1528,Gutendos,88000.0,88000,0,-,-,-,6245093975
1529,Gurus68,88000.0,88000,0,-,-,-,1521673099
1530,Cristian_77,88000.0,80000,1,-,-,-,410470074
1531,8380918725,87800.0,87800,0,-,-,-,8380918725
1532,916146377,87729.0,58486,5,-,-,-,916146377
1533,8016356398,87615.0,79650,1,-,-,-,8016356398
1534,Mascha96,87600.0,87600,0,-,-,-,992864391
1535,Subham241,87582.0,79620,1,-,-,-,421919129
1536,xelchinox,87492.0,38040,13,-,-,-,1681486634
1537,Basile2021,87470.0,87470,0,-,-,-,1372034811
1538,Guerrilla18,87420.0,87420,0,-,-,-,226299045
1539,Hychick,87308.0,67160,3,-,-,-,503643382
1540,olya55588,87307.0,79370,1,-,-,-,5574508527
1541,1098814590,87250.9,79319,1,-,-,-,1098814590
1542,uzerblym,87159.0,87159,0,-,-,-,178356897
1543,fantomace,86985.8,79078,1,-,-,-,108465016
1544,inathzky,86940.0,86940,0,-,-,-,866110424
1545,Shtorm13777,86840.0,66800,3,-,-,-,5247087710
1546,currykobo,86650.0,86650,0,-,-,-,6037986047
1547,5000263963,86400.0,28800,20,-,-,-,5000263963
1548,5073202921,85844.0,78040,1,-,-,-,5073202921
1549,AIdrxn,85800.0,78000,1,-,-,-,7346937439
1550,Dmytro04111989,85680.0,61200,4,-,-,-,321465702
1551,SPIKE05,85390.0,85390,0,-,-,-,332673452
1552,mIkezit0_0,85250.0,77500,1,-,-,-,1204237213
1553,RYOTA111,85200.0,71000,2,-,-,-,2142832545
1554,gserran99,85140.0,77400,1,-,-,-,6337927253
1555,Shokh1ake0830,84954.0,84954,0,-,-,-,1104567601
1556,Picaito,84942.0,77220,1,-,-,-,253346994
1557,SergeySabanov,84630.0,84630,0,-,-,-,504342674
1558,miggi69,84330.0,84330,0,-,-,-,1125941584
1559,Mdanis281,84249.0,76590,1,-,-,-,6107648506
1560,panisheer,84240.0,84240,0,-,-,-,595108249
1561,konstantin_015,84150.0,76500,1,-,-,-,1015201929
1562,CarolusMagnus0057,84064.0,84064,0,-,-,-,6647260460
1563,5449609632,84000.0,84000,0,-,-,-,5449609632
1564,1456315581,83890.0,83890,0,-,-,-,1456315581
1565,Ya_dev1s,83589.0,75990,1,-,-,-,156956643
1566,Droogzloy,83330.0,83330,0,-,-,-,685595201
1567,Geonwoo59602712,83127.0,75570,1,-,-,-,877745350
1568,MSalsabil,83050.0,75500,1,-,-,-,6314082645
1569,marina2726,83028.0,75480,1,-,-,-,820573585
1570,o_i0000066,82919.0,82919,0,-,-,-,1852932889
1571,Aslanij,82880.0,82880,0,-,-,-,340517801
1572,G71Igor,82873.0,82873,0,-,-,-,1281717248
1573,578206371,82800.0,36000,13,-,-,-,578206371
1574,Ksenia_Ivasenko,82706.0,63620,3,-,-,-,772369801
1575,fisherru,82484.6,74986,1,-,-,-,437241873
1576,vladimir6779,82000.0,82000,0,-,-,-,1111461278
1577,Paldont14,82000.0,82000,0,-,-,-,7485936908
1578,Klemo1722,81977.5,67750,1,1.1,-,-,1692483854
1579,6415784610,81840.0,74400,1,-,-,-,6415784610
1580,Ravidugariya,81700.0,81700,0,-,-,-,1988097979
1581,7147616538,81510.0,62700,3,-,-,-,7147616538
1582,Kurmanenko_Gennadiy,81300.0,81300,0,-,-,-,7095937144
1583,Wasifa143,81249.3,73863,1,-,-,-,1215621169
1584,7337816378,81240.0,67700,2,-,-,-,7337816378
1585,menghun,81172.0,62440,0,1.3,-,-,272484871
1586,exhilarate,81150.0,54100,5,-,-,-,402733193
1587,edo4696,81080.0,81080,0,-,-,-,1286959765
1588,fserran99,81000.0,81000,0,-,-,-,414199240
1589,Savdeev75,80720.0,80720,0,-,-,-,709511256
1590,8061358321,80670.0,53780,5,-,-,-,8061358321
1591,MedAleks81,80454.0,73140,1,-,-,-,1895085866
1592,604297451,80405.0,61850,3,-,-,-,604297451
1593,7614232326,80370.0,80370,0,-,-,-,7614232326
1594,calibrovod,80300.0,80300,0,-,-,-,797664805
1595,iMaxrs,79684.0,72440,1,-,-,-,181898329
1596,aikmann87,79464.0,72240,1,-,-,-,114798182
1597,Pasha_digol,79200.0,72000,1,-,-,-,597659650
1598,Dmitriy_Sergeef,78958.0,71780,1,-,-,-,185769819
1599,MaRu0I,78750.0,78750,0,-,-,-,5659888671
1600,5859814408,78660.0,26220,20,-,-,-,5859814408
1601,sergey198468,78240.0,78240,0,-,-,-,5141492965
1602,BoszEds,78240.0,78240,0,-,-,-,1964447840
1603,1388565803,78234.0,30090,16,-,-,-,1388565803
1604,Danveloso7,78000.0,78000,0,-,-,-,1845968090
1605,Jrpaller,77616.0,70560,1,-,-,-,5892106583
1606,modeny2,77544.0,64620,2,-,-,-,5038292731
1607,Mashle_35,77407.0,70370,1,-,-,-,6365930172
1608,vano_fil,77080.0,77080,0,-,-,-,299460548
1609,bebe_machball,77000.0,77000,0,-,-,-,5292449789
1610,Zacady,77000.0,70000,1,-,-,-,1658233446
1611,PandaVeg,77000.0,70000,1,-,-,-,853726164
1612,Fernand_T,76840.0,76840,0,-,-,-,5408846988
1613,aseni2020,76440.0,63700,2,-,-,-,5182104182
1614,Wildeny,76050.0,76050,0,-,-,-,1933003681
1615,underwood_1337,76050.0,76050,0,-,-,-,884386865
1616,renrentutu,76000.0,76000,0,-,-,-,5749267709
1617,7207578406,75924.0,63270,2,-,-,-,7207578406
1618,6783899974,75810.0,50540,5,-,-,-,6783899974
1619,7793167398,75790.0,68900,1,-,-,-,7793167398
1620,SDitos,75691.0,68810,1,-,-,-,1315712108
1621,mizuru0304,75658.0,68780,1,-,-,-,1849377900
1622,uHigh666,75600.0,63000,2,-,-,-,5266302197
1623,moji1441,75429.0,75429,0,-,-,-,6170362683
1624,6453587748,75263.0,75263,0,-,-,-,6453587748
1625,jszairdrops,75117.6,62598,2,-,-,-,7998533467
1626,hqlk2016,75096.0,62580,2,-,-,-,5020376275
1627,Saalvl,75088.0,57760,3,-,-,-,1436073
1628,jacquie1999,75000.0,75000,0,-,-,-,48401130
1629,1326902589,74872.0,26740,18,-,-,-,1326902589
1630,A_Andrey,74831.9,68029,1,-,-,-,6764390026
1631,andrynikit,74734.0,67940,1,-,-,-,6500393447
1632,ricardomachado82,74415.0,67650,1,-,-,-,1928662268
1633,xmIOqQvjx,74400.0,62000,2,-,-,-,5636837862
1634,getWon87,74382.0,67620,1,-,-,-,7664901731
1635,Kristiannati,73710.0,40950,8,-,-,-,1808395237
1636,1220019370,73680.0,61400,2,-,-,-,1220019370
1637,van_gojik,73649.4,66954,1,-,-,-,153970160
1638,Abhewz,73600.0,32000,13,-,-,-,1534481032
1639,5332411561,73520.0,73520,0,-,-,-,5332411561
1640,Benimaruwai,73480.0,73480,0,-,-,-,516845574
1641,shalenniy,73458.0,66780,1,-,-,-,187660651
1642,1303287225,73100.0,36550,10,-,-,-,1303287225
1643,Menskiemoves143,72864.0,66240,1,-,-,-,6868106949
1644,Arkajek,72800.0,56000,3,-,-,-,5896359937
1645,zelsez,72732.0,66120,1,-,-,-,474364283
1646,Phung_Khoa,72730.0,72730,0,-,-,-,6121389812
1647,7435002146,72677.0,72677,0,-,-,-,7435002146
1648,EvgeNEO,72600.0,66000,1,-,-,-,130629565
1649,korosensei136,72540.0,72540,0,-,-,-,5675551923
1650,Tartarfree,72504.0,60420,2,-,-,-,889248680
1651,ekatttkatt,72480.0,72480,0,-,-,-,1698463852
1652,Uzpelkiene,72215.0,55550,3,-,-,-,358234481
1653,1501513920,72202.2,51573,4,-,-,-,1501513920
1654,Denisnalivaiko,72150.0,72150,0,-,-,-,1168127132
1655,logos109,72039.0,65490,1,-,-,-,5306116141
1656,10870737,71964.0,59970,2,-,-,-,10870737
1657,5014734840,71864.0,27640,16,-,-,-,5014734840
1658,Cccccnfdg9,71846.0,71846,0,-,-,-,5805532927
1659,Ifan_321,71780.0,71780,0,-,-,-,512966275
1660,7378360004,71736.0,59780,0,1.2,-,-,7378360004
1661,8136555748,71440.0,71440,0,-,-,-,8136555748
1662,Moreno2697,71400.0,71400,0,-,-,-,6874939979
1663,6443258963,71400.0,42000,7,-,-,-,6443258963
1664,JuriBarinov,71379.0,64890,1,-,-,-,517475020
1665,dekudaciya,71160.0,71160,0,-,-,-,104831225
1666,Nikita_Chernenky,71148.0,64680,1,-,-,-,521011945
1667,yucho12,71060.0,64600,1,-,-,-,8123386310
1668,Lube66,71040.0,71040,0,-,-,-,6919268234
1669,Kreskoff72,70700.0,70700,0,-,-,-,773620157
1670,tensaida1029_Sui,70480.0,70480,0,-,-,-,7019790265
1671,sergbbbbs,70438.8,58699,2,-,-,-,2102766762
1672,6764540804,70434.0,70434,0,-,-,-,6764540804
1673,MP94KS,70367.0,63970,1,-,-,-,79251771
1674,7452120390,70224.0,63840,1,-,-,-,7452120390
1675,Don_Jucchini,70140.0,70140,0,-,-,-,391174244
1676,GurovAV31,70059.0,70059,0,-,-,-,826233058
1677,h4dezgaming,70000.0,70000,0,-,-,-,6952017186
1678,quin4w,69795.0,63450,1,-,-,-,6167011627
1679,7905015046,69696.0,58080,2,-,-,-,7905015046
1680,markthebug,69600.0,69600,0,-,-,-,6659070802
1681,SapaAndry,69600.0,58000,2,-,-,-,979643580
1682,Regsbologo,69600.0,58000,2,-,-,-,6737755088
1683,pjdspereira,69564.0,63240,1,-,-,-,1651062553
1684,svskumar,69550.0,69550,0,-,-,-,318401353
1685,YuliiaPolikha,69264.0,57720,2,-,-,-,5419184710
1686,KatKnightKatRaqui,69230.0,69230,0,-,-,-,8119480887
1687,vit_ro,69080.0,69080,0,-,-,-,5165274688
1688,7074683363,69000.0,69000,0,-,-,-,7074683363
1689,Ekaterine_98,68937.0,62670,1,-,-,-,909783981
1690,Mrrprooo12,68913.0,53010,3,-,-,-,5062659351
1691,luckyQuach,68900.0,53000,0,1.3,-,-,2115983938
1692,nattka_NM,68870.0,68870,0,-,-,-,633575537
1693,novator161,68827.0,68827,0,-,-,-,2113385079
1694,472943322,68739.0,68739,0,-,-,-,472943322
1695,Avtandil_42,68600.0,68600,0,-,-,-,7313089675
1696,NICCINICCI3,68440.0,68440,0,-,-,-,5725185173
1697,7648026482,68400.0,36000,9,-,-,-,7648026482
1698,7520645057,68288.0,62080,1,-,-,-,7520645057
1699,oferly,68123.0,61930,1,-,-,-,153619140
1700,avkchel,68112.0,61920,1,-,-,-,964693826
1701,Sergey_dr,68000.0,68000,0,-,-,-,1143354705
1702,larrymanysh,67947.0,61770,1,-,-,-,494264838
1703,jump111goo,67881.0,61710,1,-,-,-,162317110
1704,Squall274,67860.0,67860,0,-,-,-,5771983810
1705,stso092,67800.0,67800,0,-,-,-,5033112884
1706,I_MaRoL_I,67750.0,67750,0,-,-,-,1222731791
1707,leynn2024,67613.0,52010,3,-,-,-,5718943906
1708,DilyaraNR,67600.0,52000,3,-,-,-,736958804
1709,mlopez_tg,67500.0,67500,0,-,-,-,393455583
1710,Kostyayarmol,67284.0,56070,0,1.2,-,-,1045710945
1711,leonshaydulin,67280.0,67280,0,-,-,-,507403238
1712,jagged83,67200.0,67200,0,-,-,-,296358842
1713,emerzonlouie,67000.0,67000,0,-,-,-,1936611073
1714,6347750114,66924.0,55770,2,-,-,-,6347750114
1715,6550633677,66910.0,66910,0,-,-,-,6550633677
1716,Alzaabi_Othman,66820.0,66820,0,-,-,-,7002849824
1717,Eu_Liane,66770.0,66770,0,-,-,-,876750120
1718,FierSnow,66462.0,60420,1,-,-,-,1199561313
1719,Maximov_St,66304.0,47360,4,-,-,-,2116547070
1720,ryujimin_ann,66300.0,51000,3,-,-,-,5502568863
1721,GreenGoNV,66270.0,66270,0,-,-,-,511943013
1722,vsadnick,66228.0,55190,2,-,-,-,1425455731
1723,5079260977,66210.0,66210,0,-,-,-,5079260977
1724,Fantom_dp,66165.0,60150,1,-,-,-,451889255
1725,shecallmedante,66156.0,55130,2,-,-,-,534698483
1726,ojong123,66150.0,44100,5,-,-,-,6961119457
1727,luyu8,66040.0,66040,0,-,-,-,407258801
1728,gridayulya,66000.0,60000,1,-,-,-,641684700
1729,5547791581,65763.5,54350,1,1.1,-,-,5547791581
1730,ykb123456,65597.4,59634,1,-,-,-,7262571270
1731,6015054437,65588.0,34520,9,-,-,-,6015054437
1732,Goger777,65520.4,59564,1,-,-,-,5565465561
1733,Mdefri24,65439.0,59490,1,-,-,-,7553500508
1734,Alexander08042,65340.0,59400,1,-,-,-,1051032166
1735,Veroanh,65310.0,65310,0,-,-,-,6748545065
1736,7086334768,65010.0,65010,0,-,-,-,7086334768
1737,PolarFox66,64933.0,59030,1,-,-,-,1757010950
1738,7559999013,64760.0,64760,0,-,-,-,7559999013
1739,881115599,64464.0,53720,2,-,-,-,881115599
1740,kuro777777,64306.0,58460,1,-,-,-,7205020152
1741,EiadIbrahim,64064.0,58240,1,-,-,-,335548938
1742,Sz191,64000.0,64000,0,-,-,-,126622582
1743,genichimajiko,63860.0,63860,0,-,-,-,1717227927
1744,gud_ev,63840.0,63840,0,-,-,-,949607265
1745,7658577292,63751.0,63751,0,-,-,-,7658577292
1746,imdeerg,63740.0,63740,0,-,-,-,576668783
1747,Icefluid74,63696.0,53080,2,-,-,-,856064774
1748,7212343370,63600.0,53000,2,-,-,-,7212343370
1749,Mata_Hari_1978,63500.0,63500,0,-,-,-,5112903034
1750,Sambioz08,63492.0,57720,1,-,-,-,7005212548
1751,HendraHadinata27,63440.0,63440,0,-,-,-,5520844173
1752,JDMstage,63420.0,63420,0,-,-,-,1798509150
1753,Getit1990,63350.0,63350,0,-,-,-,5098165668
1754,Likepost15,63250.0,63250,0,-,-,-,7888748766
1755,LZagrus,63240.0,63240,0,-,-,-,996061475
1756,Bahalex,63210.0,63210,0,-,-,-,1381770666
1757,fingerlinggg,63200.0,63200,0,-,-,-,550536391
1758,Kaiden0930,63000.0,45000,4,-,-,-,1020885480
1759,7697460557,62980.0,62980,0,-,-,-,7697460557
1760,1415936330,62900.0,62900,0,-,-,-,1415936330
1761,Hoang010122,62452.0,48040,3,-,-,-,5751662349
1762,alexandr_dragon,62304.0,51920,2,-,-,-,1986365919
1763,1865350924,62272.0,44480,4,-,-,-,1865350924
1764,marclester1327,62244.0,44460,4,-,-,-,1333647314
1765,Starydedi,62144.5,56495,1,-,-,-,6126033317
1766,7848560865,61992.0,51660,2,-,-,-,7848560865
1767,golbarg4949,61974.0,56340,1,-,-,-,7406925537
1768,zhenyaa0,61600.0,56000,1,-,-,-,812004704
1769,6930991402,61574.0,36220,7,-,-,-,6930991402
1770,Andrey899,61490.0,61490,0,-,-,-,373051713
1771,6733886194,61490.0,47300,3,-,-,-,6733886194
1772,2045781522,61180.0,61180,0,-,-,-,2045781522
1773,O71lg,61053.3,55503,1,-,-,-,1053536750
1774,6137833934,60789.0,26430,13,-,-,-,6137833934
1775,Shilovchik,60720.0,50600,2,-,-,-,830555604
1776,Milochka2407,60648.0,50540,2,-,-,-,1147995037
1777,Quickydi,60390.0,60390,0,-,-,-,807434592
1778,5128366421,60200.0,43000,4,-,-,-,5128366421
1779,877067723,60192.00000000001,54720,0,1.1,-,-,877067723
1780,blackrainista,60060.0,54600,1,-,-,-,7414400380
1781,Yurko82,60000.0,60000,0,-,-,-,245815610
1782,5138278027,59891.0,46070,3,-,-,-,5138278027
1783,pikipiooo,59856.0,49880,2,-,-,-,6756230231
1784,ikhryst,59763.0,54330,1,-,-,-,1009396895
1785,Jesi2187,59540.0,59540,0,-,-,-,7916218536
1786,guolei,59360.0,59360,0,-,-,-,554115050
1787,5451463093,59000.0,59000,0,-,-,-,5451463093
1788,t_lips,58949.0,53590,1,-,-,-,733708891
1789,7243971091,58843.0,58843,0,-,-,-,7243971091
1790,grinch53,58800.0,58800,0,-,-,-,421457465
1791,Alexey699,58800.0,49000,2,-,-,-,5024982117
1792,toosser,58752.0,48960,2,-,-,-,853484998
